messid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng,lat,lng
57a2088412f1434591332b83,3412,476521.0,1.5,-128.0,1470236804000.0,39.8241946127,-104.998428692,39.7763349316,-105.059972018
57a2088412f1434591332b83,3403,476521.0,1.0,-122.0,1470236804000.0,39.8079156368,-105.09785877799999,39.7763349316,-105.059972018
57a2088412f1434591332b83,2999,476521.0,0.0,-126.0,1470236804000.0,39.793585076999996,-105.01825064,39.7763349316,-105.059972018
57a2088412f1434591332b83,2617,476521.0,1.0,-114.333333333,1470236804000.0,39.7799081609,-105.06247933799999,39.7763349316,-105.059972018
57a2088412f1434591332b83,2610,476521.0,0.5,-121.5,1470236804000.0,39.7979686649,-105.073460438,39.7763349316,-105.059972018
57c86999cf554f22dc0f0193,1878,476521.0,1.5,-126.5,1472752025000.0,39.803794978,-105.07208998899999,39.8047968329,-105.051203536
57c86999cf554f22dc0f0193,2189,476521.0,1.0,-121.333333333,1472752025000.0,39.8176539435,-105.050983775,39.8047968329,-105.051203536
57c86999cf554f22dc0f0193,2617,476521.0,1.0,-139.5,1472752025000.0,39.7799081609,-105.06247933799999,39.8047968329,-105.051203536
57d67ed0e541cd01b36bdc4c,4157,476521.0,1.0,-120.0,1473674960000.0,39.8054198019,-105.040942297,39.804715244,-105.051123041
57a4d212e541cd77a0f0571d,2189,476521.0,2.0,-124.0,1470419474000.0,39.8176539435,-105.050983775,39.7753285548,-105.06099773700001
57d67ed0e541cd01b36bdc4c,3562,476521.0,1.0,-121.5,1473674960000.0,39.7977059038,-105.06023374899999,39.804715244,-105.051123041
57d67ed0e541cd01b36bdc4c,2999,476521.0,0.0,-127.0,1473674960000.0,39.793585076999996,-105.01825064,39.804715244,-105.051123041
581721f9e541cd2ed5053d08,8446,476521.0,1.0,-127.333333333,1477911033000.0,39.8056964255,-105.056208144,39.8047640762,-105.050976041
57a2088412f1434591332b83,8437,476521.0,1.0,-136.0,1470236804000.0,39.7594613083,-105.074287246,39.7763349316,-105.059972018
581726f2cf554f202d3a2b3a,3562,476521.0,2.0,-130.0,1477912306000.0,39.7977059038,-105.06023374899999,39.802514276,-105.049052929
579dd8a1cf554f465af67a81,1741,476521.0,1.0,-96.0,1469962401000.0,39.8078782841,-105.04775652299999,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,1878,476521.0,1.0,-120.5,1469962401000.0,39.803794978,-105.07208998899999,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,1987,476521.0,1.0,-129.66666666700002,1469962401000.0,39.807840941900004,-105.043755461,39.8050290518,-105.051206746
57a2088412f1434591332b83,8356,476521.0,1.0,-132.0,1470236804000.0,39.757033524499995,-104.976126764,39.7763349316,-105.059972018
57a2088412f1434591332b83,8352,476521.0,1.0,-125.0,1470236804000.0,39.7616334244,-105.025752947,39.7763349316,-105.059972018
57a2088412f1434591332b83,8245,476521.0,1.0,-131.0,1470236804000.0,39.7594613083,-105.074287246,39.7763349316,-105.059972018
5817300712f1434f39276721,1878,476521.0,1.0,-133.0,1477914631000.0,39.803794978,-105.07208998899999,39.8048882192,-105.050709766
5817300712f1434f39276721,2189,476521.0,1.0,-128.0,1477914631000.0,39.8176539435,-105.050983775,39.8048882192,-105.050709766
5817300712f1434f39276721,3562,476521.0,1.0,-128.0,1477914631000.0,39.7977059038,-105.06023374899999,39.8048882192,-105.050709766
5817300712f1434f39276721,8446,476521.0,1.0,-130.66666666700002,1477914631000.0,39.8056964255,-105.056208144,39.8048882192,-105.050709766
579dd8a1cf554f465af67a81,1996,476521.0,0.5,-131.0,1469962401000.0,39.8162240841,-105.045346792,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,2189,476521.0,1.0,-112.0,1469962401000.0,39.8176539435,-105.050983775,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,2790,476521.0,2.0,-134.0,1469962401000.0,39.8426017467,-105.090761589,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,2999,476521.0,1.0,-127.5,1469962401000.0,39.793585076999996,-105.01825064,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,3357,476521.0,1.0,-137.0,1469962401000.0,39.8534180447,-104.985877334,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,3412,476521.0,1.0,-129.0,1469962401000.0,39.8241946127,-104.998428692,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,3538,476521.0,1.0,-123.0,1469962401000.0,39.8216715273,-105.023146494,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,3562,476521.0,1.0,-112.0,1469962401000.0,39.7977059038,-105.06023374899999,39.8050290518,-105.051206746
579dd8a1cf554f465af67a81,4058,476521.0,1.0,-123.0,1469962401000.0,39.7832105294,-105.088746775,39.8050290518,-105.051206746
57d67ed0e541cd01b36bdc4c,2189,476521.0,2.0,-127.0,1473674960000.0,39.8176539435,-105.050983775,39.804715244,-105.051123041
57a2088412f1434591332b83,7456,476521.0,1.5,-112.5,1470236804000.0,39.7821125865,-105.072700822,39.7763349316,-105.059972018
57a4d212e541cd77a0f0571d,2610,476521.0,0.0,-112.0,1470419474000.0,39.7979686649,-105.073460438,39.7753285548,-105.06099773700001
57a4d212e541cd77a0f0571d,2617,476521.0,1.0,-109.0,1470419474000.0,39.7799081609,-105.06247933799999,39.7753285548,-105.06099773700001
57a4d212e541cd77a0f0571d,3556,476521.0,1.0,-113.0,1470419474000.0,39.7806581352,-105.05367626799999,39.7753285548,-105.06099773700001
5816307812f1434f3977f2a3,8446,476521.0,2.0,-127.0,1477849208000.0,39.8056964255,-105.056208144,39.8050187339,-105.05147933200001
581632e8e541cd2ed561b501,2189,476521.0,2.0,-130.0,1477849832000.0,39.8176539435,-105.050983775,39.804746145500005,-105.050665957
581632e8e541cd2ed561b501,3562,476521.0,1.0,-124.333333333,1477849832000.0,39.7977059038,-105.06023374899999,39.804746145500005,-105.050665957
581632e8e541cd2ed561b501,8446,476521.0,1.0,-129.33333333299998,1477849832000.0,39.8056964255,-105.056208144,39.804746145500005,-105.050665957
57e6ac2fcf554f22dc806829,4157,476521.0,1.5,-118.0,1474735151000.0,39.8054198019,-105.040942297,39.8045713607,-105.05112459700001
57e6ac2fcf554f22dc806829,2189,476521.0,2.0,-128.0,1474735151000.0,39.8176539435,-105.050983775,39.8045713607,-105.05112459700001
57d30a52e541cd01b333fdda,2189,476521.0,1.0,-124.0,1473448530000.0,39.8176539435,-105.050983775,39.804760909,-105.05101617700001
57d30a52e541cd01b333fdda,2999,476521.0,1.0,-125.0,1473448530000.0,39.793585076999996,-105.01825064,39.804760909,-105.05101617700001
57a5baefe541cd77a07c2d04,8446,476521.0,1.0,-138.0,1470479087000.0,39.8056964255,-105.056208144,39.802617484,-105.049314633
57a5baefe541cd77a07c2d04,4157,476521.0,0.0,-132.0,1470479087000.0,39.8054198019,-105.040942297,39.802617484,-105.049314633
57a5baefe541cd77a07c2d04,2189,476521.0,2.0,-127.0,1470479087000.0,39.8176539435,-105.050983775,39.802617484,-105.049314633
57a5b87f12f14345919daa96,8446,476521.0,0.0,-137.0,1470478463000.0,39.8056964255,-105.056208144,39.8028089477,-105.049143949
57a5b87f12f14345919daa96,1878,476521.0,0.0,-133.0,1470478463000.0,39.803794978,-105.07208998899999,39.8028089477,-105.049143949
57a5b87f12f14345919daa96,1741,476521.0,2.0,-122.0,1470478463000.0,39.8078782841,-105.04775652299999,39.8028089477,-105.049143949
57a5b624cf554f465a36b7c0,8446,476521.0,1.0,-123.0,1470477860000.0,39.8056964255,-105.056208144,39.8031266432,-105.049917954
57a5b18bcf554f465a338c21,4993,476521.0,2.0,-123.0,1470476683000.0,64.3,-68.5,39.7953570989,-105.05689384700001
57a5b18bcf554f465a338c21,4157,476521.0,2.0,-128.0,1470476683000.0,39.8054198019,-105.040942297,39.7953570989,-105.05689384700001
57d30a52e541cd01b333fdda,3538,476521.0,1.0,-137.0,1473448530000.0,39.8216715273,-105.023146494,39.804760909,-105.05101617700001
57d30a52e541cd01b333fdda,3562,476521.0,1.5,-123.0,1473448530000.0,39.7977059038,-105.06023374899999,39.804760909,-105.05101617700001
57d30a52e541cd01b333fdda,4157,476521.0,1.0,-109.333333333,1473448530000.0,39.8054198019,-105.040942297,39.804760909,-105.05101617700001
57d30a52e541cd01b333fdda,8446,476521.0,1.0,-122.333333333,1473448530000.0,39.8056964255,-105.056208144,39.804760909,-105.05101617700001
57d3f9b4cf554f22dcdee4b4,4157,476521.0,1.0,-112.0,1473509812000.0,39.8054198019,-105.040942297,39.8047143397,-105.047706227
57d3fc1112f1437531fd9044,4157,476521.0,0.0,-120.0,1473510417000.0,39.8054198019,-105.040942297,39.806360186999996,-105.05067159299999
57e6ac2fcf554f22dc806829,8446,476521.0,1.0,-127.666666667,1474735151000.0,39.8056964255,-105.056208144,39.8045713607,-105.05112459700001
57d3fe79e541cd01b3d4198c,2189,476521.0,1.5,-127.0,1473511033000.0,39.8176539435,-105.050983775,39.8052504167,-105.051015349
58161f4712f1434f396bf4b4,1594,476521.0,1.0,-132.0,1477844807000.0,64.3,-68.5,39.757434647,-105.033954999
57a5bd5012f1434591a0f983,2189,476521.0,1.0,-126.666666667,1470479696000.0,39.8176539435,-105.050983775,39.8027855683,-105.049271248
57a5ef2be541cd77a09dcfd1,9899,476521.0,2.0,-130.0,1470492459000.0,39.7914022708,-105.02660482,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,8446,476521.0,0.0,-117.0,1470492459000.0,39.8056964255,-105.056208144,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,4993,476521.0,2.0,-124.0,1470492459000.0,64.3,-68.5,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,4058,476521.0,1.0,-131.0,1470492459000.0,39.7832105294,-105.088746775,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,3562,476521.0,1.5,-115.0,1470492459000.0,39.7977059038,-105.06023374899999,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,2999,476521.0,0.5,-123.5,1470492459000.0,39.793585076999996,-105.01825064,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,2617,476521.0,1.0,-135.66666666700002,1470492459000.0,39.7799081609,-105.06247933799999,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,2610,476521.0,1.0,-126.666666667,1470492459000.0,39.7979686649,-105.073460438,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,1996,476521.0,0.0,-131.0,1470492459000.0,39.8162240841,-105.045346792,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,1987,476521.0,1.0,-121.666666667,1470492459000.0,39.807840941900004,-105.043755461,39.804634273400005,-105.048742924
57a5ef2be541cd77a09dcfd1,1741,476521.0,1.5,-93.5,1470492459000.0,39.8078782841,-105.04775652299999,39.804634273400005,-105.048742924
57a5c4e612f1434591a5ff38,8446,476521.0,0.5,-135.5,1470481638000.0,39.8056964255,-105.056208144,39.8048681559,-105.051195943
57a5c4e612f1434591a5ff38,4157,476521.0,1.0,-129.0,1470481638000.0,39.8054198019,-105.040942297,39.8048681559,-105.051195943
57a5c4e612f1434591a5ff38,1987,476521.0,1.0,-138.0,1470481638000.0,39.807840941900004,-105.043755461,39.8048681559,-105.051195943
57a5c4e612f1434591a5ff38,1741,476521.0,1.0,-110.666666667,1470481638000.0,39.8078782841,-105.04775652299999,39.8048681559,-105.051195943
57a5c21612f1434591a41efc,8446,476521.0,1.0,-135.66666666700002,1470480918000.0,39.8056964255,-105.056208144,39.8049791078,-105.05102193200001
57a5c21612f1434591a41efc,1741,476521.0,1.0,-117.0,1470480918000.0,39.8078782841,-105.04775652299999,39.8049791078,-105.05102193200001
57a5bfb8cf554f465a3d3d62,8446,476521.0,1.0,-134.0,1470480312000.0,39.8056964255,-105.056208144,39.8049154578,-105.05086535299999
57a5bfb8cf554f465a3d3d62,4157,476521.0,1.5,-133.0,1470480312000.0,39.8054198019,-105.040942297,39.8049154578,-105.05086535299999
57a5bfb8cf554f465a3d3d62,1741,476521.0,1.5,-107.5,1470480312000.0,39.8078782841,-105.04775652299999,39.8049154578,-105.05086535299999
57a5bd5012f1434591a0f983,8446,476521.0,1.5,-134.5,1470479696000.0,39.8056964255,-105.056208144,39.8027855683,-105.049271248
57a5bd5012f1434591a0f983,4157,476521.0,1.5,-134.5,1470479696000.0,39.8054198019,-105.040942297,39.8027855683,-105.049271248
57a5bd5012f1434591a0f983,3562,476521.0,2.0,-130.0,1470479696000.0,39.7977059038,-105.06023374899999,39.8027855683,-105.049271248
57a5bd5012f1434591a0f983,1741,476521.0,2.0,-127.0,1470479696000.0,39.8078782841,-105.04775652299999,39.8027855683,-105.049271248
57a5f18ce541cd77a09f5cc2,1987,476521.0,1.0,-114.0,1470493068000.0,39.807840941900004,-105.043755461,39.8044756194,-105.043386721
57d3fe79e541cd01b3d4198c,4157,476521.0,1.5,-125.5,1473511033000.0,39.8054198019,-105.040942297,39.8052504167,-105.051015349
57c858c2cf554f22dc02ca97,4993,476521.0,1.5,-132.5,1472747714000.0,64.3,-68.5,39.8047694065,-105.050313657
57a4fc1c12f14345912cbfcf,1996,476521.0,1.0,-123.0,1470430236000.0,39.8162240841,-105.045346792,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,1987,476521.0,1.5,-130.5,1470430236000.0,39.807840941900004,-105.043755461,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,1878,476521.0,1.0,-122.0,1470430236000.0,39.803794978,-105.07208998899999,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,1741,476521.0,1.0,-93.3333333333,1470430236000.0,39.8078782841,-105.04775652299999,39.8051509497,-105.05081153
57a4d940e541cd77a0f4c649,10162,476521.0,1.5,-118.0,1470421312000.0,64.3,-68.5,39.7879876178,-105.05438721799999
57a4d940e541cd77a0f4c649,3562,476521.0,2.0,-114.0,1470421312000.0,39.7977059038,-105.06023374899999,39.7879876178,-105.05438721799999
57d58c36e541cd01b3c8119c,2189,476521.0,1.0,-120.0,1473612854000.0,39.8176539435,-105.050983775,39.8056036344,-105.05041475
57d58c36e541cd01b3c8119c,2999,476521.0,1.0,-121.666666667,1473612854000.0,39.793585076999996,-105.01825064,39.8056036344,-105.05041475
57d58c36e541cd01b3c8119c,3562,476521.0,0.0,-119.0,1473612854000.0,39.7977059038,-105.06023374899999,39.8056036344,-105.05041475
57d58c36e541cd01b3c8119c,4157,476521.0,1.0,-118.333333333,1473612854000.0,39.8054198019,-105.040942297,39.8056036344,-105.05041475
57a4d940e541cd77a0f4c649,3556,476521.0,1.0,-104.0,1470421312000.0,39.7806581352,-105.05367626799999,39.7879876178,-105.05438721799999
57a4d940e541cd77a0f4c649,2610,476521.0,1.0,-119.0,1470421312000.0,39.7979686649,-105.073460438,39.7879876178,-105.05438721799999
57a4d940e541cd77a0f4c649,2189,476521.0,1.0,-122.0,1470421312000.0,39.8176539435,-105.050983775,39.7879876178,-105.05438721799999
57a4d47212f14345911567d5,10162,476521.0,2.0,-116.0,1470420082000.0,64.3,-68.5,39.776347367199996,-105.058347238
57a4d47212f14345911567d5,8356,476521.0,1.0,-130.0,1470420082000.0,39.757033524499995,-104.976126764,39.776347367199996,-105.058347238
57a4d47212f14345911567d5,7456,476521.0,2.0,-128.0,1470420082000.0,39.7821125865,-105.072700822,39.776347367199996,-105.058347238
57a4d47212f14345911567d5,4157,476521.0,1.0,-121.666666667,1470420082000.0,39.8054198019,-105.040942297,39.776347367199996,-105.058347238
57a4d47212f14345911567d5,4058,476521.0,1.0,-119.0,1470420082000.0,39.7832105294,-105.088746775,39.776347367199996,-105.058347238
57a4d47212f14345911567d5,2731,476521.0,0.0,-117.0,1470420082000.0,39.7814639251,-105.040763432,39.776347367199996,-105.058347238
57a4d47212f14345911567d5,2617,476521.0,2.0,-124.0,1470420082000.0,39.7799081609,-105.06247933799999,39.776347367199996,-105.058347238
57a4d212e541cd77a0f0571d,7456,476521.0,0.0,-103.0,1470419474000.0,39.7821125865,-105.072700822,39.7753285548,-105.06099773700001
57a4d212e541cd77a0f0571d,4244,476521.0,1.0,-121.0,1470419474000.0,39.7708525833,-105.07149416799999,39.7753285548,-105.06099773700001
57a4d212e541cd77a0f0571d,3570,476521.0,0.0,-122.0,1470419474000.0,39.7578896588,-105.119324332,39.7753285548,-105.06099773700001
57a4fc1c12f14345912cbfcf,2189,476521.0,1.0,-124.0,1470430236000.0,39.8176539435,-105.050983775,39.8051509497,-105.05081153
57d3fe79e541cd01b3d4198c,8446,476521.0,1.5,-135.0,1473511033000.0,39.8056964255,-105.056208144,39.8052504167,-105.051015349
57a4fc1c12f14345912cbfcf,2617,476521.0,1.5,-139.0,1470430236000.0,39.7799081609,-105.06247933799999,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,3410,476521.0,1.0,-131.0,1470430236000.0,39.7776897533,-105.00242432600001,39.8051509497,-105.05081153
57c858c2cf554f22dc02ca97,8446,476521.0,1.0,-125.0,1472747714000.0,39.8056964255,-105.056208144,39.8047694065,-105.050313657
57a51d2612f14345913fbec9,8475,476521.0,1.0,-133.0,1470438694000.0,39.811782105,-105.02632891100001,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,8446,476521.0,2.0,-133.0,1470438694000.0,39.8056964255,-105.056208144,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,4157,476521.0,1.0,-114.666666667,1470438694000.0,39.8054198019,-105.040942297,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,3562,476521.0,1.0,-112.333333333,1470438694000.0,39.7977059038,-105.06023374899999,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,3538,476521.0,1.0,-126.0,1470438694000.0,39.8216715273,-105.023146494,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,3412,476521.0,0.5,-128.0,1470438694000.0,39.8241946127,-104.998428692,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,3410,476521.0,2.0,-130.0,1470438694000.0,39.7776897533,-105.00242432600001,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,2999,476521.0,2.0,-123.0,1470438694000.0,39.793585076999996,-105.01825064,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,2617,476521.0,1.0,-136.0,1470438694000.0,39.7799081609,-105.06247933799999,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,2610,476521.0,0.0,-138.0,1470438694000.0,39.7979686649,-105.073460438,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,2189,476521.0,1.0,-116.0,1470438694000.0,39.8176539435,-105.050983775,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,1996,476521.0,1.0,-123.666666667,1470438694000.0,39.8162240841,-105.045346792,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,1987,476521.0,1.0,-131.66666666700002,1470438694000.0,39.807840941900004,-105.043755461,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,1878,476521.0,1.0,-120.0,1470438694000.0,39.803794978,-105.07208998899999,39.8046156535,-105.051004005
57a51d2612f14345913fbec9,1741,476521.0,1.0,-93.3333333333,1470438694000.0,39.8078782841,-105.04775652299999,39.8046156535,-105.051004005
57a4fc1c12f14345912cbfcf,9899,476521.0,1.0,-131.33333333299998,1470430236000.0,39.7914022708,-105.02660482,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,8475,476521.0,1.0,-135.0,1470430236000.0,39.811782105,-105.02632891100001,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,8446,476521.0,1.0,-123.333333333,1470430236000.0,39.8056964255,-105.056208144,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,4157,476521.0,1.0,-118.666666667,1470430236000.0,39.8054198019,-105.040942297,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,3562,476521.0,1.5,-116.0,1470430236000.0,39.7977059038,-105.06023374899999,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,3538,476521.0,1.0,-124.0,1470430236000.0,39.8216715273,-105.023146494,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,3412,476521.0,1.5,-131.0,1470430236000.0,39.8241946127,-104.998428692,39.8051509497,-105.05081153
57a4fc1c12f14345912cbfcf,2999,476521.0,1.0,-121.666666667,1470430236000.0,39.793585076999996,-105.01825064,39.8051509497,-105.05081153
57c9769ccf554f22dcc73649,4157,476521.0,1.5,-122.5,1472820892000.0,39.8054198019,-105.040942297,39.8056313006,-105.05167824600001
57659930864fce5689e4db09,3562,476521.0,1.0,-120.5,1466276144000.0,39.7977059038,-105.06023374899999,39.8047789504,-105.05099957799999
57c7f465cf554f22dcb5d1d1,8355,476521.0,1.5,-126.5,1472722021000.0,64.3,-68.5,39.8133157258,-105.034366579
57bef43ecf554f465a7d56c2,2610,476521.0,0.0,-133.0,1472132158000.0,39.7979686649,-105.073460438,39.7767971788,-105.059802856
57bef1de12f1434591cfd5dc,8437,476521.0,1.5,-137.5,1472131550000.0,39.7594613083,-105.074287246,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,7456,476521.0,1.0,-121.333333333,1472131550000.0,39.7821125865,-105.072700822,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,4993,476521.0,1.0,-132.0,1472131550000.0,64.3,-68.5,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,4244,476521.0,2.0,-132.0,1472131550000.0,39.7708525833,-105.07149416799999,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,4078,476521.0,1.0,-142.0,1472131550000.0,39.7163169164,-105.13254993299999,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,4058,476521.0,2.0,-123.0,1472131550000.0,39.7832105294,-105.088746775,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,3562,476521.0,0.0,-125.0,1472131550000.0,39.7977059038,-105.06023374899999,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,3556,476521.0,1.0,-126.333333333,1472131550000.0,39.7806581352,-105.05367626799999,39.7764404881,-105.06003173299999
57bef1de12f1434591cfd5dc,2617,476521.0,1.0,-119.0,1472131550000.0,39.7799081609,-105.06247933799999,39.7764404881,-105.06003173299999
57bef43ecf554f465a7d56c2,2617,476521.0,0.0,-118.0,1472132158000.0,39.7799081609,-105.06247933799999,39.7767971788,-105.059802856
57bef1de12f1434591cfd5dc,2189,476521.0,1.0,-132.0,1472131550000.0,39.8176539435,-105.050983775,39.7764404881,-105.06003173299999
57beef76e541cd77a0bb78a5,7456,476521.0,1.0,-127.5,1472130934000.0,39.7821125865,-105.072700822,39.7766286129,-105.059879841
57beef76e541cd77a0bb78a5,4993,476521.0,0.0,-129.0,1472130934000.0,64.3,-68.5,39.7766286129,-105.059879841
57beef76e541cd77a0bb78a5,3579,476521.0,1.0,-123.0,1472130934000.0,39.7550193847,-105.043314763,39.7766286129,-105.059879841
57beef76e541cd77a0bb78a5,3562,476521.0,0.0,-122.0,1472130934000.0,39.7977059038,-105.06023374899999,39.7766286129,-105.059879841
57beef76e541cd77a0bb78a5,3556,476521.0,0.0,-119.0,1472130934000.0,39.7806581352,-105.05367626799999,39.7766286129,-105.059879841
57beef76e541cd77a0bb78a5,2610,476521.0,2.0,-133.0,1472130934000.0,39.7979686649,-105.073460438,39.7766286129,-105.059879841
57beef76e541cd77a0bb78a5,1878,476521.0,2.0,-126.0,1472130934000.0,39.803794978,-105.07208998899999,39.7766286129,-105.059879841
57beed0f12f1434591cc3baf,10162,476521.0,1.0,-112.333333333,1472130319000.0,64.3,-68.5,39.7752960679,-105.060223005
57beed0f12f1434591cc3baf,8446,476521.0,2.0,-139.0,1472130319000.0,39.8056964255,-105.056208144,39.7752960679,-105.060223005
57beed0f12f1434591cc3baf,8356,476521.0,1.0,-129.0,1472130319000.0,39.757033524499995,-104.976126764,39.7752960679,-105.060223005
57beef76e541cd77a0bb78a5,10162,476521.0,1.0,-109.5,1472130934000.0,64.3,-68.5,39.7766286129,-105.059879841
57f643f512f143344c125648,1878,476521.0,0.0,-131.0,1475757045000.0,39.803794978,-105.07208998899999,39.804799601199996,-105.051010338
57bef43ecf554f465a7d56c2,3556,476521.0,1.0,-115.666666667,1472132158000.0,39.7806581352,-105.05367626799999,39.7767971788,-105.059802856
57bef43ecf554f465a7d56c2,3579,476521.0,1.0,-122.0,1472132158000.0,39.7550193847,-105.043314763,39.7767971788,-105.059802856
57ca89becf554f22dc7e01d4,3562,476521.0,1.0,-121.0,1472891326000.0,39.7977059038,-105.06023374899999,39.8047964024,-105.050719444
57ca89becf554f22dc7e01d4,4157,476521.0,1.0,-119.666666667,1472891326000.0,39.8054198019,-105.040942297,39.8047964024,-105.050719444
57ca89becf554f22dc7e01d4,8446,476521.0,1.0,-125.666666667,1472891326000.0,39.8056964255,-105.056208144,39.8047964024,-105.050719444
57ca89becf554f22dc7e01d4,8475,476521.0,1.0,-139.0,1472891326000.0,39.811782105,-105.02632891100001,39.8047964024,-105.050719444
57f64d7612f143344c19e661,4157,476521.0,2.0,-123.0,1475759478000.0,39.8054198019,-105.040942297,39.805114937,-105.05096359999999
57f643f512f143344c125648,8446,476521.0,1.0,-130.66666666700002,1475757045000.0,39.8056964255,-105.056208144,39.804799601199996,-105.051010338
57bef921cf554f465a80f4e9,10162,476521.0,0.5,-125.0,1472133409000.0,64.3,-68.5,39.7760028959,-105.061360355
57bef921cf554f465a80f4e9,7456,476521.0,1.5,-121.5,1472133409000.0,39.7821125865,-105.072700822,39.7760028959,-105.061360355
57bef921cf554f465a80f4e9,4058,476521.0,0.0,-118.0,1472133409000.0,39.7832105294,-105.088746775,39.7760028959,-105.061360355
57bef921cf554f465a80f4e9,3562,476521.0,1.0,-128.0,1472133409000.0,39.7977059038,-105.06023374899999,39.7760028959,-105.061360355
57bef43ecf554f465a7d56c2,3562,476521.0,1.5,-124.0,1472132158000.0,39.7977059038,-105.06023374899999,39.7767971788,-105.059802856
57bef921cf554f465a80f4e9,2617,476521.0,1.0,-123.0,1472133409000.0,39.7799081609,-105.06247933799999,39.7760028959,-105.061360355
57bef6d4e541cd77a0c0ffeb,10162,476521.0,1.0,-120.0,1472132820000.0,64.3,-68.5,39.774534443600004,-105.05905857399999
57bef6d4e541cd77a0c0ffeb,10151,476521.0,2.0,-133.0,1472132820000.0,64.3,-68.5,39.774534443600004,-105.05905857399999
57bef6d4e541cd77a0c0ffeb,7456,476521.0,1.0,-125.666666667,1472132820000.0,39.7821125865,-105.072700822,39.774534443600004,-105.05905857399999
57bef6d4e541cd77a0c0ffeb,4993,476521.0,0.5,-124.5,1472132820000.0,64.3,-68.5,39.774534443600004,-105.05905857399999
57bef6d4e541cd77a0c0ffeb,3562,476521.0,1.0,-126.5,1472132820000.0,39.7977059038,-105.06023374899999,39.774534443600004,-105.05905857399999
57bef6d4e541cd77a0c0ffeb,3556,476521.0,1.0,-122.0,1472132820000.0,39.7806581352,-105.05367626799999,39.774534443600004,-105.05905857399999
57bef6d4e541cd77a0c0ffeb,2610,476521.0,0.5,-132.5,1472132820000.0,39.7979686649,-105.073460438,39.774534443600004,-105.05905857399999
57bef43ecf554f465a7d56c2,10162,476521.0,0.5,-112.5,1472132158000.0,64.3,-68.5,39.7767971788,-105.059802856
57bef43ecf554f465a7d56c2,10151,476521.0,1.5,-127.5,1472132158000.0,64.3,-68.5,39.7767971788,-105.059802856
57bef43ecf554f465a7d56c2,4993,476521.0,1.5,-126.0,1472132158000.0,64.3,-68.5,39.7767971788,-105.059802856
57bef921cf554f465a80f4e9,2610,476521.0,1.0,-135.0,1472133409000.0,39.7979686649,-105.073460438,39.7760028959,-105.061360355
57ca9ed3e541cd01b381819b,1878,476521.0,1.0,-119.666666667,1472896723000.0,39.803794978,-105.07208998899999,39.8041713614,-105.046806741
